RR_FLAG,KHLX,KHZT,KHXB,CSRQ,XLBH,KHRQ,KHJB,KZ_KYZJ,KZ_ZQSZ,KZ_JJSZ,KZ_ZZC,KZ_YMZZC,KZ_FPS_KHSZ,KZ_TZZLX,KZ_YXZX,KZ_BNJYL,KZ_BNYJ,KZ_SYJYL,KZ_SYYJ,KZ_ZJJYSJ,KZ_01,KZ_PJZC_KHQ,KZ_YKJE_KHQ,KZ_ZJFL,KZ_ZZL,KZ_KHLY,KZ_KHJZ,KZ_KHHYD,KZ_KHNX,KZ_YJFL,KZ_ZCFL,KZ_YKFL,KZ_TZPHFL,KZ_KHFJ,KZ_KHNXFL,KZ_FXCSNL,KZ_PJZC_2,KZ_ZRZJ_2,KZ_ZCZJ_2,KZ_PJZC_6,KZ_YKJE_6,KZ_PJZC_BN,KZ_PJZC_SN,KZ_MRZQZE_6,KZ_MRQZZE_6,KZ_MRJJZE_6,KZ_YJ_6,KZ_JYL_6,KZ_MRZE_6,KZ_MRGPZE_6,KZ_YKL_6,KZ_SNYJ,KZ_ZRZJ_3,KZ_ZCZJ_3,KZ_ZRGP_3,KZ_ZCGP_3,KZ_QCZC_3,KZ_QMZC_3,KZ_YKL_3,KZ_BYJYL,KZ_BYYJ,KZ_FWFJ,KZ_KHSJLY,KZ_GTKHID,KZ_02,KZ_SJYJL_AG,KZ_PJZC_4,KZ_PJZC_1,KZ_YJ_12,KZ_JYYYKJE,KZ_BYYK,KZ_SYYK,KZ_BYYJ_A,KZ_SYYJ_A,KZ_BNYJ_A,KZ_BYJYL_A,KZ_SYJYL_A,KZ_BNJYL_A,KZ_SNJYL,KZ_DQBH,KZ_KHDJB,KZ_BZYJ,KZ_XEXMH,KZ_SFXXLS,KZ_SFYXLS,KZ_SFZCH,KZ_FWYJ,KZ_FWYJL,KZ_SFYXH,KZ_SFQY,KZ_ZZC_RMB,TRZKZJ,ZC3,JYJE3,YK6
0,1,0,1,68,0,6,23,4976.51,266827.25,4976.51,271803.76,1916458.26,0,0,7010,52089280,584.38,25961000,259.31,20140331,1,1410071.18,-6350.04,11,69,2,0.7404,0,7,1,18,5,1,6,4,2,1564905.35,49460875.29,50506176.4,1139160.85,-2815.75,1410071.18,0,0,0,0,1059.86,79355180,79800,79800,0,2525.3,56560896.53,57005241.39,0,0,0,271803.76,0,0,0,2,0,10500022027,2,1.501,1235323.32,1557872.75,2617.23,2859.25,5445.5,-2586.25,0,139.31,165.94,0,13961000,16644000,377316064.3,100,2,0.0018,1,0,0,1,0,0,1,0,543607.52,1,1,0,1
0,1,0,2,61,3,13,23,932.69,178078,0,179010.69,170444.69,0,0,7010,34466,16.71,34466,16.71,20140320,2,177709.57,-11469.23,11,0,2,0.329,0,14,1,15,5,1,6,4,4,177467.55,5.18,0,191611.44,-42564.98,177709.57,0,0,0,0,16.71,34466,19170,19170,-0.22,33.11,5.18,0,0,0,0,179010.69,-0.06,0,0,2,0,10500010231,2,0.6,182847.69,175162.04,44.62,-2318.48,8566,-10884.48,0,16.71,16.71,0,34466,34466,52776.82,100,2,0.0014,1,0,0,1,0,0,1,0,357088.69,0,2,0,0
0,1,0,2,59,0,14,23,9148.01,151397,0,160545.01,155280.01,0,0,7010,37057,35.72,20847,22.59,20140326,2,160396.11,-5468.1,12,1,2,1.0561,0,15,1,15,5,1,5,4,2,162437.59,1142.88,0,164427.9,-13322.16,160396.11,0,0,0,0,73.7,102804,50048,50048,-0.08,391.33,1142.88,0,0,0,0,160545.01,-0.03,0,0,2,0,10500007333,2,0.5,162597.67,159038.32,185.83,-9198.63,5265,-14463.63,0,22.59,35.72,0,20847,37057,563829.22,100,2,0.0014,1,0,0,1,0,0,1,0,311942.01,0,2,0,0
0,1,0,2,43,3,14,23,865.93,327568,0,328433.93,304200.38,384248,0,7010,2006648,2747.31,1030276,1414.68,20140409,2,230642.33,125716.6,11,8,2,0.9167,0,14,1,16,5,1,4,4,2,254686.12,1.24,0,249759.31,51902.6,230642.33,0,0,0,0,2747.31,2006648,1001604,1001604,0.21,0,1.24,0,0,0,0,328433.93,0.55,976372,1332.63,2,0,10500009055,1,1.48,237708.61,288996.62,2747.31,95743.6,24233.55,71510.05,1332.63,1414.68,2747.31,976372,1030276,2006648,969,100,2,0.0015,1,0,0,1,0,0,1,0,656001.93,0,2,0,1
0,1,0,1,44,2,13,22,931.04,112010.91,0,112941.95,108155.42,0,0,7010,446939,458.58,0,0,20140408,2,104718.47,5815.1,11,24,2,0.78,0,13,2,15,3,1,4,4,2,107183.21,111006.71,111001.11,106527.21,9097.77,104718.47,0,0,0,0,2662.71,2551439,917707,917707,0.09,7359.1,111006.71,111001.11,0,0,0,112941.95,0.06,446552,453.63,3,0,10500011834,2,1.464,105718.36,108940.41,6799.87,9512.1,4781.1,4731,453.63,0,458.58,446552,0,446939,6924226.88,100,2,0,1,0,0,1,0,0,1,0,224952.86,1,1,1,1
0,1,0,1,52,0,12,22,253.11,452236,0,452489.11,391355.12,0,0,7010,4684717.39,619.41,3603861.39,555.49,20140403,2,225114.11,820.53,11,17,2,0.4839,0,12,3,16,4,1,5,4,2,334956.71,3221515.98,2770045.7,620838.73,-295617.76,225114.11,0,0,0,0,2375.09,10335817.39,2934301.72,2934301.72,-0.48,14475.16,3221515.98,2770045.7,0,0,0,452489.11,0,51878,16.1,2,0,10500012951,1,0.4,167554.66,405222.26,9893.92,1384.02,11133.99,-9749.97,16.1,555.49,619.41,51878,3603861.39,4684717.39,36136735.33,100,2,5.00E-04,1,0,0,1,0,0,1,0,904725.11,1,1,0,1
0,1,0,1,83,0,9,23,0.91,156140,0,156140.91,162209.91,0,0,7010,0,0,0,0,20110307,2,155406.33,6710,11,0,2,0.9102,0,10,1,15,5,1,7,4,2,157344.83,5.94,6799,159069.73,8590,155406.33,0,0,0,0,0,0,0,0,0.05,0,5.94,6800,0,0,0,156140.91,0.04,0,0,2,0,10500014494,2,1,157413.61,158252.01,0,12850,730,12120,0,0,0,0,0,0,3656.71,100,2,6.00E-04,1,0,0,1,0,0,1,0,312280.91,1,1,1,1
0,1,0,0,52,0,16,22,188.13,1853089,0,1853277.13,1774936.71,0,0,7010,260958,359.21,99040,136,20140408,2,1831122,-233961.64,11,6,2,0.5365,0,17,4,18,4,1,5,4,2,1837903,211915.32,0,1801454.1,-50126.66,1831122,0,0,0,0,13910.82,10117739.78,5155014.8,5155014.8,-0.03,32680.56,211915.32,0,0,0,0,1853277.13,-0.13,52136,72.06,2,0,10500005282,1,1.47,1837192.93,1821292.55,16172.67,-78591.4,26440.42,-105031.82,72.06,136,359.21,52136,99040,260958,22239805.95,100,2,0.0015,1,0,0,1,0,0,1,0,3706366.13,0,2,0,0
0,1,0,2,46,4,14,23,1590.54,520527,0,522117.54,499092.14,0,0,7010,0,0,0,0,20131213,2,550716.09,-55241.6,11,0,2,0.717,0,14,1,17,5,1,4,4,2,552877.94,1.39,0,570627.98,-69088.96,550716.09,0,0,0,0,50.06,127440,63813,63813,-0.12,385.22,1.39,0,0,0,0,522117.54,-0.1,0,0,2,0,10500009189,2,0.5,560715.78,532887.09,311.44,-60186.8,23025.4,-83212.2,0,0,0,0,0,0,787580.27,100,2,8.00E-04,1,0,0,1,0,0,1,0,1042644.54,0,2,1,0
0,1,0,0,36,0,6,23,11003.25,153889.65,0,164892.9,198843.32,0,0,7010,186812,257.13,0,0,20140226,2,207862.58,-72420.93,12,7,2,0.8778,0,7,1,16,2,1,3,4,2,206594.18,29637.73,0,225976.9,-57299.82,207862.58,0,0,0,0,2070.45,1504060,811711,811711,-0.25,1948.41,29637.73,21000,0,0,0,164892.9,-0.35,0,0,3,0,10500020495,2,1.461,213835.75,203694.07,2070.45,-66725.19,-33950.42,-32774.77,0,0,257.13,0,0,186812,1317248,100,2,0,1,0,0,1,0,0,1,0,318782.55,0,1,1,0
0,1,0,0,31,0,6,23,85805.64,20604.62,488.78,106899.04,106726.86,0,0,7010,0,0,0,0,20130716,2,106708.88,-828.83,14,0,2,0.8337,0,7,1,15,4,1,3,4,1,106784.98,75.01,0,107498.87,-2066.5,106708.88,0,0,0,0,0,0,0,0,-0.02,155.71,75.01,0,0,0,0,106899.04,-0.01,0,0,3,0,10500021924,1,1.464,107039.12,106578.36,93.72,273.16,172.18,100.98,0,0,0,0,0,0,107064.83,100,2,0.0015,1,0,0,1,0,0,1,0,127992.44,0,2,1,1
1,1,0,1,47,0,6,21,105275.05,4246445.4,104324.05,4351720.45,4186710.52,0,0,7010,750840,300.6,58842,22.66,20140403,2,4150519.15,171443.25,15,0,2,0.6276,0,7,1,19,5,1,4,4,2,4207813.54,634764.47,633372.84,4198026.75,83453.14,4150519.15,0,0,0,0,466.22,1162236,575469,575469,0.02,1415.77,751996.82,750605.19,0,0,0,4351720.45,0.04,40310,15.52,2,0,10500023956,2,0.5,4174481.49,4200577.2,1140.18,176930.27,164059.93,12870.34,15.52,22.66,300.6,40310,58842,750840,3159889.71,100,2,6.00E-04,1,0,0,1,0,0,1,0,8702489.9,1,1,0,1
0,1,0,1,56,3,4,23,25637.29,140070,0,165707.29,158147.29,0,0,7010,146880,198.12,146880,198.12,20140328,2,170766.01,-7025.04,13,1,1,0.8665,0,4,1,15,3,1,5,3,0,169879.47,151.01,0,171586.49,-7025.04,170766.01,0,0,0,0,198.12,146880,146880,146880,-0.04,147.21,151.01,0,0,0,0,165707.29,-0.04,0,0,2,0,10500028937,1,1.465,171205.29,168278.37,333.76,-7025.04,7560,-14585.04,0,198.12,198.12,0,146880,146880,101143.75,100,2,0.0015,1,0,0,1,0,0,1,0,305777.29,0,2,0,0
1,1,0,0,44,0,7,21,17531.44,413804,0,431335.44,443142.66,17465,0,7010,2335230.8,951.26,1539240,617.18,20140409,2,273411.88,-26443.2,12,24,2,0.6666,0,7,2,16,5,1,4,4,2,348863.24,530014,178400,202115.04,-40427.66,273411.88,0,0,0,0,1933.78,4797320.19,2538529.29,2538529.29,-0.2,7298.73,530014,201900,0,0,0,431335.44,-0.1,304296,126.85,2,0,10500017427,1,0.5,237205.93,449172.28,5021.7,-12824.21,4192.78,-17016.99,126.85,617.18,951.26,304296,1539240,2335230.8,14025762.66,100,2,5.00E-04,1,0,0,1,0,0,1,0,845139.44,1,1,0,0
0,1,0,2,35,0,7,23,212.11,201340,0,201552.11,194912.11,0,0,7010,386659,533.85,163631,225.91,20140304,2,213609.56,-32291.93,11,3,2,0.587,0,7,1,16,5,1,3,4,5,208935.72,3.17,9000,209975.12,-45794.41,213609.56,0,0,0,0,825.92,595232,315459,315459,-0.22,2515.32,3.17,9000,0,0,0,201552.11,-0.15,0,0,2,0,10500018573,2,1.47,211381.62,201568.09,2543.54,-13810.88,6640,-20450.88,0,225.91,533.85,0,163631,386659,1706740.11,100,2,0.0015,1,0,0,1,0,0,1,0,402892.11,1,1,0,0
0,1,0,1,49,4,16,22,46952.52,65775,0,112727.52,105155.41,83688,0,7010,1125597.76,466.52,306409,127.65,20140409,2,98135,-10283.48,13,15,2,0.3035,0,17,1,14,5,1,4,4,2,97767.97,41002.88,25000,102041.83,-8648.69,98135,0,0,0,0,633.8,1534476.57,761860,761860,-0.08,1256.03,41002.88,25000,0,0,0,112727.52,-0.1,228863,93.65,2,0,10500005579,1,0.5,100863.26,102120.88,749.55,-269.65,7572.11,-7841.76,93.65,127.65,466.52,228863,306409,1125597.76,2457890.03,100,2,0.0028,1,0,0,1,0,0,1,0,178502.52,1,1,0,0
0,1,0,2,42,3,5,22,22951.99,272700,0,295651.99,286319.23,567961,0,7010,12901254.82,4721.5,5916148.8,2334.17,20140409,2,281469.39,89044.6,13,58,2,1.8391,0,5,3,16,3,1,4,4,3,287281.59,900099.11,959287,286013.79,66753.29,281469.39,0,0,0,0,6220.81,16713203.5,7841753.2,7841753.2,0.23,11555.59,900099.11,970787,0,0,0,295651.99,0.32,1681009,667.83,2,0,10500026865,1,0.5,279122.42,286531.56,13797.15,50657.46,31710.76,18946.7,667.83,2334.17,4721.5,1681009,5916148.8,12901254.82,15269354.72,100,2,5.00E-04,1,0,0,1,0,0,1,0,568351.99,1,1,0,1
0,1,0,1,62,4,14,23,0.69,325836,0,325836.69,316678.04,0,0,7010,4918611,151.97,96265,54.05,20140401,1,561989.97,142295.82,11,13,2,0.1733,0,15,1,17,5,1,6,4,4,560848.51,2100284.81,2700462.1,515663.34,181773.4,561989.97,0,0,0,0,337.37,6804574,313710,313710,0.35,1136.77,5814158.87,5882582.1,0,0,0,325836.69,0.25,4345,4.5,2,0,10500007444,2,0.5,534172.71,352415.28,928.51,5010.92,13513.65,-8502.73,4.5,54.05,151.97,4345,96265,4918611,115884891,100,2,5.00E-04,1,0,0,1,0,0,1,0,651672.69,1,1,0,1
0,1,0,0,47,0,13,23,25480.77,148707.69,0,174188.46,167277.14,0,0,7010,0,0,0,0,0,2,163905.64,15997.57,13,0,2,0.7281,0,14,1,15,5,1,4,4,0,167483.53,22.28,0,164445.56,10809.18,163905.64,0,0,0,0,0,0,0,0,0.07,0,22.28,0,0,0,0,174188.46,0.1,0,0,2,0,10500009958,2,0,163520.17,168389.49,0,4049.39,6911.32,-2861.93,0,0,0,0,0,0,3131.21,100,2,0,1,0,0,1,0,0,1,0,322896.15,0,2,1,1
0,1,0,1,38,3,6,23,117.35,457742,0,457859.35,437587.35,0,0,7010,0,0,0,0,20131014,2,494857.89,-10254,11,0,2,0.6134,0,7,1,16,3,1,3,4,2,489531.93,19.59,16800,492806.39,-5507.51,494857.89,0,0,0,0,33.35,46950,0,0,-0.01,37.56,19.59,36800,0,0,0,457859.35,-0.02,0,0,2,0,10500022513,2,0.8,495776.12,468524.07,33.35,-32785,20272,-53057,0,0,0,0,0,0,53148.75,100,2,8.00E-04,1,0,0,1,0,0,1,0,915601.35,1,1,1,0
0,1,0,2,72,7,9,23,1869.12,495521.26,46560.8,543951.18,532337.34,0,0,7010,0,0,0,0,20130904,2,563783.38,-23887.19,11,0,2,0.1313,0,10,1,17,5,1,7,4,2,565467.84,1.63,0,559872.12,-4543.75,563783.38,0,0,0,0,0,0,0,0,-0.01,783.58,1.63,0,0,0,0,543951.18,-0.04,0,0,2,0,10500014636,2,1.47,564919.16,553425.75,730.79,-30497.59,11613.84,-42111.43,0,0,0,0,0,0,3799316.75,100,2,0.0028,1,0,0,1,0,0,1,0,1086033.24,0,2,1,0
0,1,0,0,62,0,14,22,285.62,683640,0,683925.62,649193.62,0,0,7010,5926722.54,8087.81,2745673,3741.9,20140328,2,669628.76,7011.05,11,13,2,0.3951,0,14,2,17,5,1,6,4,0,713041.45,21.98,50000,582003.76,-34333.68,669628.76,0,0,0,0,10157.25,7437932.54,3786184.8,3786184.8,-0.06,10546.7,400021.98,140000,0,0,0,683925.62,0.01,0,0,2,0,10500009081,1,1.464,610912.17,703650.96,11620.88,-2224.1,34732,-36956.1,0,3741.9,8087.81,0,2745673,5926722.54,7185013.39,100,2,0.0015,1,0,0,1,0,0,1,0,1367565.62,1,1,0,0
0,1,0,2,46,0,7,23,579.08,0,495503.74,496082.82,482512.26,0,0,7010,0,0,0,0,20100518,2,497989.41,-5656.73,11,0,2,0.9395,0,8,1,16,4,1,4,4,1,498772.98,0.33,0,503600.92,-17443.84,497989.41,0,0,0,0,0,0,0,0,-0.03,0,578.65,0,0,0,0,496082.82,-0.01,0,0,2,0,10500017023,2,0,499889.2,491623.41,0,4289.96,13570.56,-9280.6,0,0,0,0,0,0,45001.92,100,2,0,1,0,0,1,0,0,1,0,991586.56,0,2,1,1
0,1,0,1,61,0,7,22,18284.94,155291,6309.54,179885.48,173677.14,27122,0,7010,1873900.79,1283.24,325853.1,227.32,20140409,2,195174.23,-23690.15,12,19,2,0.3491,0,8,2,15,5,1,6,4,2,192657.25,40.3,0,199633.75,-30379.71,195174.23,0,0,0,0,2431.87,3830446.79,1713420,1713420,-0.15,7796.5,145145.8,145002,0,0,0,179885.48,-0.12,127969,88.46,2,0,10500016446,1,0.8,197120.93,185628.1,5276.1,-17391.57,6208.34,-23599.91,88.46,227.32,1283.24,127969,325853.1,1873900.79,10570153.78,100,2,0.0015,1,0,0,1,0,0,1,0,341486.02,0,1,0,0
0,1,0,0,71,0,10,23,11255.97,119841.16,507774.27,638871.4,626132.02,0,0,7010,0,0,0,0,0,2,648702.21,-22947.88,12,0,2,1.0396,0,11,1,17,4,1,7,4,1,648789,7.33,0,655473.22,-32235.36,648702.21,0,0,0,0,0,0,0,0,-0.05,0,8094.69,0,0,0,0,638871.4,-0.04,0,0,2,0,10500013705,2,0,651055.27,639007.49,0,-4113.81,12739.38,-16853.19,0,0,0,0,0,0,37389.46,100,2,0,1,0,0,1,0,0,1,0,1266486.83,0,2,1,0
0,1,0,1,50,2,4,14,0,171712500,0,171712500,142642500,0,0,7010,0,0,0,0,20101130,1,159985195.3,39472500,10,0,2,1.3881,0,5,1,24,4,1,5,4,2,166367093,0,0,90123840,48022500,159985195.3,0,0,0,0,0,0,0,0,0.53,0,0,0,0,0,0,171712500,0.25,0,0,3,0,10500028118,2,0.6,130993953.5,160935277.8,0,4702500,29070000,-24367500,0,0,0,0,0,0,123690000,100,3,6.00E-04,1,0,0,0,0,0,1,0,343425000,0,0,1,1
1,1,0,2,54,3,10,21,29.56,1122161.89,53339.04,1224534.45,1201783.43,79440,0,7010,4015764.59,720.22,984528.81,177.9,20140409,2,1197198.8,-30407.3,11,5,2,0.0046,0,10,2,18,5,3,5,4,4,1221924.91,625629.49,610996.43,1191542.6,-103131.83,1197198.8,0,1784224.54,0,186670.91,1034.33,5626885.43,2549087.45,556032,-0.09,6923.17,685789.49,670996.43,0,0,0,1224534.45,-0.03,392194.1,56.73,2,0,10500013977,1,0.3,1189483.44,1222230.21,4040.59,-12897.89,23235.39,-36133.28,56.73,177.9,720.22,392194.1,984528.81,4015764.59,53759301.11,100,2,3.00E-04,1,0,0,1,0,0,1,0,2400035.38,1,1,0,0
1,1,0,2,65,7,4,21,803.15,365788,0,366591.15,331331.15,0,0,7010,288511,283.9,76054,44.08,20140307,2,338533.38,51112.6,11,2,0,0.7495,0,4,1,16,5,1,6,3,2,360148.95,20004.91,0,319333.34,72195.18,338533.38,0,0,0,0,515.64,478597,248570,248570,0.23,776.53,20004.91,9500,0,0,0,366591.15,0.15,0,0,2,0,10500028676,1,0.5,329928.21,353726.09,774.36,-4270.85,35260,-39530.85,0,44.08,283.9,0,76054,288511,524226.25,100,2,0.0012,1,0,0,1,0,0,1,1,732379.15,0,1,0,0
0,1,0,1,39,7,4,23,79094.71,233745.15,0,312839.86,302486.56,0,0,7010,67620,30.37,21160,8.15,20140328,2,208482.39,23757.42,14,1,2,0.4809,0,4,1,16,5,1,3,3,2,221628.68,100005.99,0,201410.36,11810.74,208482.39,0,0,0,0,47.95,113270,67620,67620,0.06,884.93,100005.99,0,0,0,0,312839.86,0.11,0,0,2,0,10500028731,1,0.5,203817.01,234021.28,308.85,6582.87,10353.3,-3770.43,0,8.15,30.37,0,21160,67620,1610897.49,100,2,0.0014,1,0,0,1,0,0,1,0,546585.01,0,2,0,1
1,1,0,1,41,0,5,21,496703.01,396428,496666.07,893131.01,864517.19,0,0,7010,1582111.84,620.91,1000109.64,388.77,20140404,2,891989.16,-41328.39,16,2,2,0.8861,0,6,1,17,4,1,4,4,2,882668.4,1447975.77,1446157.1,877560.16,-54862.12,891989.16,0,0,0,0,801.18,2029502.49,952951.65,952951.65,-0.06,711.03,1686237.35,1684418.68,0,0,0,893131.01,-0.05,400970.2,160.71,2,0,10500026058,2,0.5,904222.54,876975.76,1077.06,28949.71,101450.21,-72500.5,160.71,388.77,620.91,400970.2,1000109.64,1582111.84,3595547.87,100,2,5.00E-04,1,0,0,1,0,0,1,0,1786189.14,1,1,0,1
1,1,0,2,58,6,3,22,154.93,436230,0,436384.93,405444.05,0,0,7020,1747974,703.71,376012,154.34,20140404,2,421825.06,38476.14,11,10,1,0.7666,0,4,2,16,5,1,5,3,2,434899.99,9.94,0,410382.11,15942.56,421825.06,0,0,0,0,1683.41,4163772.52,2081309.52,2081309.52,0.04,5652.72,9.94,0,0,0,0,436384.93,0.09,223155,88.7,2,0,2.01E+11,1,0.5,414535.41,421092.71,3813.61,18981.1,30940.88,-11959.78,88.7,154.34,703.71,223155,376012,1747974,11303028.12,2000,2,7.00E-04,1,0,0,1,0,0,1,0,872614.93,0,2,0,1
0,1,0,0,71,0,9,23,7634.8,157108.5,0,164743.3,156161.17,0,0,7010,468203.44,790.08,49065.44,76.29,20140402,2,156228.76,-1067.13,12,3,2,0.6719,0,10,1,15,5,1,7,4,2,156435.79,6.08,0,163163.61,-10036.63,156228.76,0,0,0,0,790.08,468203.44,232933,232933,-0.06,642.02,6.08,0,0,0,0,164743.3,-0.01,2374,4.72,2,0,10500014877,2,1.463,158663.95,154737.32,1165.51,10936.77,8582.13,2354.64,4.72,76.29,790.08,2374,49065.44,468203.44,394846.6,100,2,0.0015,1,0,0,1,0,0,1,0,321851.8,0,2,0,1
1,1,0,2,45,3,4,21,23224.92,242120,0,265344.92,242760.94,0,0,7010,1751354,1129.87,278259,177.7,20140404,2,295236.82,-38379.23,13,15,2,0.255,0,4,3,16,5,1,4,3,2,287999.15,26.34,0,304767.21,-72980.11,295236.82,0,0,0,0,3093.16,4699976,2345002,2345002,-0.24,12977.97,26.34,0,0,0,0,265344.92,-0.13,31670,20.13,2,0,10500028732,1,0.75,295404.14,268310.7,7948.55,-22640.3,22583.98,-45224.28,20.13,177.7,1129.87,31670,278259,1751354,17195158.75,100,2,0.001,1,0,0,1,0,0,1,1,507464.92,0,2,0,0
0,1,0,2,39,0,7,23,10135.37,116480,0,126615.37,139939.73,0,0,7010,136456.01,185.41,9499,12.82,20140401,2,147679.24,-1269.84,12,3,2,0.4975,0,7,1,15,5,1,3,4,1,146820.58,2.03,29400,146603.15,-17469.96,147679.24,0,0,0,0,620.38,455945.01,213367,213367,-0.12,2746.89,2.03,29500,0,0,0,126615.37,-0.01,25719.01,34.69,2,0,10500019084,2,1.464,149796.54,140964.18,2137.1,-5673.77,2675.64,-8349.41,34.69,12.82,185.41,25719.01,9499,136456.01,1848246.2,100,2,0.0015,1,0,0,1,0,0,1,0,243095.37,1,1,1,0
0,1,0,2,61,0,7,23,226779.7,2538556.24,0,2765335.94,2693412.36,0,0,7010,0,0,0,0,20130313,2,2861427.21,-446751.97,16,0,1,0.5495,0,8,1,19,5,1,6,4,5,2780964.05,143.7,0,3058898.34,-591731,2861427.21,0,0,0,0,0,0,0,0,-0.19,218.89,143.7,0,0,0,0,2765335.94,-0.16,0,0,2,0,10500016901,2,0.5,2958631.84,2739018.82,198.71,55977.64,71923.59,-15945.95,0,0,0,0,0,0,226758.83,100,2,0.0016,1,0,0,1,0,0,1,0,3342286.29,0,2,1,1
0,1,0,1,63,0,13,23,2922.32,254731.18,174250.38,431903.88,415056.87,0,0,7010,0,0,0,0,20100803,2,431128.18,-4886.56,11,0,2,0.9287,0,14,1,16,4,1,6,4,4,432516.39,2.55,0,440817.93,-14014.25,431128.18,0,0,0,0,0,0,0,0,-0.03,0,2.55,0,0,0,0,431903.88,-0.01,0,0,2,0,10500011269,2,0,434469.41,424296.58,0,1239.49,16847.01,-15607.52,0,0,0,0,0,0,2906.56,100,2,0,1,0,0,1,0,0,1,1,860885.44,0,2,1,1
0,1,0,1,48,6,7,23,7.49,109402,0,109409.49,106376.49,0,0,7010,0,0,0,0,20111027,2,103009.84,940,11,0,2,0.6018,0,7,1,15,5,1,4,4,4,104767.41,0.01,0,109089.56,-781,103009.84,0,0,0,0,0,0,0,0,-0.01,0,0.01,0,0,0,0,109409.49,0.01,0,0,2,0,10500018911,2,1.5,105255.22,105224.67,0,7734,3033,4701,0,0,0,0,0,0,3800,100,2,0.0015,1,0,0,1,0,0,1,0,218811.49,0,2,1,1
0,1,0,2,59,0,15,23,21534.99,56178.5,99680.77,177394.26,172524.51,0,0,7260,0,0,0,0,20130128,2,178474.56,-5867.05,13,0,2,0.9864,0,15,1,15,4,1,5,4,1,178216.02,18.53,0,181308.34,-11321.97,178474.56,0,0,0,0,0,0,0,0,-0.06,179.77,844.53,0,0,0,0,177394.26,-0.03,0,0,2,0,4.20E+11,2,2,179701.94,175490.96,169.56,653.9,4869.75,-4215.85,0,0,0,0,0,0,92046.32,4200,2,0.0021,1,0,0,1,0,0,1,0,333253.53,0,2,1,1
1,1,0,2,45,0,14,21,2320.09,2219442.56,0,2221762.65,2072068.25,0,0,7010,1638188,651.48,0,0,20140130,2,2029001.14,321867.41,11,1,2,0.6437,0,14,1,19,5,1,4,4,2,2110569.51,3.26,0,1968521.26,269152.98,2029001.14,0,0,0,0,691.79,1736399,866312,866312,0.14,850.19,3.26,0,0,0,0,2221762.65,0.16,0,0,2,0,10500009852,2,0.5,2001676.43,2105935.92,736.41,133018.48,149694.4,-16675.92,0,0,651.48,0,0,1638188,1655860.07,100,2,5.00E-04,1,0,0,1,0,0,1,0,4441205.21,0,2,1,1
1,1,0,1,43,2,6,13,4.89,788284.93,0,788289.82,1639573.25,166113.14,0,7010,65622115.95,3593.36,14096557.66,1249.7,20140409,1,1820657.06,35658.09,11,57,2,0.7866,0,6,4,18,5,1,4,4,5,1597178.13,31737607.05,31307450.2,1256037.9,20548.46,1820657.06,0,0,0,5302525.09,4073.04,71752095.95,11751593.9,6340006.81,0.02,22362.49,52000800.88,51856633,0,0,0,788289.82,0.02,2299382.73,115.45,1,0,10500025268,1,0.3,1512101.4,1365318.77,12689.61,-30353.82,25426.59,-55780.41,115.45,1249.7,3593.36,2299382.73,14096557.66,65622115.95,667890598.7,100,3,3.00E-04,1,0,0,1,0,0,1,0,1576574.75,1,1,0,0
0,1,0,0,51,0,13,23,56902.37,1304314.3,0,1361216.67,1318913.29,0,0,7010,0,0,0,0,20120905,2,1382850.14,-142302.86,14,0,2,0.7485,0,13,1,18,5,1,5,4,2,1370012.44,49.75,0,1506168.9,-346852.02,1382850.14,0,0,0,0,0,0,0,0,-0.23,0,49.75,0,0,0,0,1361216.67,-0.1,0,0,2,0,10500012359,2,1.2,1436994.77,1341359.55,78.12,2866.35,42303.38,-39437.03,0,0,0,0,0,0,56386.22,100,2,0.0012,1,0,0,1,0,0,1,0,2665530.97,0,2,1,1
0,1,0,2,59,0,7,23,0,92263.69,64104.05,156367.74,158508.25,0,0,7010,152000,1.21,21000,0,20140331,2,160444.16,-7036.47,10,4,2,0.7898,0,8,1,15,5,1,5,4,2,155838.2,33006.52,33006.52,169003.01,-15651.1,160444.16,0,0,0,0,6.09,685000,0,0,-0.09,52.65,296800.61,296993.84,0,0,0,156367.74,-0.04,0,0,2,0,10500016551,2,2.8,168131.82,154188.11,79.34,846.93,4865.71,-4018.78,0,0,1.21,0,21000,152000,3686589.99,100,2,0.0028,1,0,0,1,0,0,1,0,312735.48,1,1,0,1
0,1,0,1,53,5,4,23,24108.47,194060.5,0,218168.97,213608.47,0,0,7010,0,0,0,0,20130221,2,219718.06,-5188.5,13,0,0,0.8307,0,4,1,16,5,1,5,3,2,217026.52,28.17,10000,230346.87,-17744.5,219718.06,0,0,0,0,0,0,0,0,-0.08,87.15,28.17,10000,0,0,0,218168.97,-0.02,0,0,2,0,10500028930,1,0.5,224938.57,211653.68,36.03,7609.5,4560.5,3049,0,0,0,0,0,0,180562.61,100,2,5.00E-04,1,0,0,1,0,0,1,0,412229.47,1,1,1,1
